"customer_id","first_name","last_name","credit_score","total_account_balance","total_loan_amount","loan_to_balance_ratio","overall_risk_category"
"CUSW3BFPM5AYWQW","Holly","Wilson",309,44836.29,0,0E-24,"Medium risk"
"CUS4SDQUEPRKRCH","Justin","Young",480,234845.07,0,0E-24,"Medium risk"
"CUS1DZ4LG84GWSI","John","Sutton",436,272812.41,35343.99,0.12955418706942253837,"Medium risk"
"CUSEIQRRAOEXJNS","Grant","Holt",479,289154.91,0,0E-24,"Medium risk"
"CUSNPX6VII25SHY","Maria","Jones",520,132011.08,254475.46,1.9276825854314653,"Medium risk"
"CUSL6Q6AL1A1VDG","Maria","Bailey",433,46757.30,0,0E-24,"Medium risk"
"CUSZCZH4OY32RYI","Alan","Ochoa",677,183137.73,225979.44,1.2339316425948929,"Medium risk"
"CUSNLXZ0T19L22Y","Katherine","Brooks",651,324593.78,240566.14,0.74112985159481490989,"Medium risk"
"CUS9YY8RGK6IE4K","Kristen","Taylor",538,156182.43,0,0E-24,"Medium risk"
"CUSPVKD7UHIV8OX","Jeffrey","Torres",679,32037.38,293307.37,9.1551609401268144,"Medium risk"
"CUSTOTCNJHTKGDH","Ronald","Harris",647,73407.82,221933.50,3.0232950658390346,"Medium risk"
"CUSLQZDHCW36W05","Sarah","Huff",484,87923.90,82783.31,0.94153364443569950832,"Medium risk"
"CUSII47NUG163W0","Deanna","Andrews",588,2239.69,0,0E-20,"Medium risk"
"CUS074GNRB0IWTT","Michael","Byrd",575,452245.63,0,0E-24,"Medium risk"
"CUSGBOD7DAAQHZB","Melissa","Graham",468,164374.02,48454.51,0.29478204645721994266,"Medium risk"
"CUSK87ZOP27EXGB","Brandon","Stanley",520,175185.57,0,0E-24,"Medium risk"
"CUSDUADFX8RTCGB","Scott","Dodson",371,194517.21,0,0E-24,"Medium risk"
"CUSK34RTUAJBQQX","Kelly","Mcconnell",523,101044.79,0,0E-24,"Medium risk"
"CUSCQVZPK3USRRM","Anthony","Santana",672,154948.27,0,0E-24,"Medium risk"
"CUSDD1MOIOBPUCZ","Daniel","Berger",771,243002.30,787832.14,3.2420768856920284,"Medium risk"
"CUSUJJ3GFSK82I8","Christopher","Roth",526,0,0,NULL,"Medium risk"
"CUS2WXY30PS1Z0J","Marissa","Donaldson",587,31454.27,0,0E-24,"Medium risk"
"CUSXIME6ACVW2W9","Kimberly","Greene",580,270134.47,297090.73,1.0997883017298755,"Medium risk"
"CUSDDRUFIYN48I7","Destiny","Barker",334,53697.20,0,0E-24,"Medium risk"
"CUSMUNI0KVB1ES9","Samantha","Jackson",679,0,0,NULL,"Medium risk"
"CUSYWK9L0S32EOT","Danielle","Cunningham",533,445432.12,233847.27,0.52498968866457138295,"Medium risk"
"CUSVC5ZSRFWAZDT","Maxwell","Rodriguez",649,55938.68,0,0E-24,"Medium risk"
"CUS3QTGJYCONXR0","Robert","Arnold",544,0,0,NULL,"Medium risk"
"CUSXCWLJUWW090R","Monica","Matthews",633,354769.02,0,0E-24,"Medium risk"
"CUSE1RRNE9N40RJ","Kyle","Kramer",678,441133.76,98605.06,0.22352644241057406262,"Medium risk"
"CUSJPU740MFRUKA","Richard","Schmitt",599,186493.62,52341.36,0.28066032500200274948,"Medium risk"
"CUSSWE7MCKIF8O6","Chase","Perez",440,105435.17,0,0E-24,"Medium risk"
"CUSCAI839HO6ZJC","Linda","Pennington",558,182433.34,0,0E-24,"Medium risk"
"CUSW5GNKPMGZ3XM","James","Bauer",315,192153.36,0,0E-24,"Medium risk"
"CUS0HXILTLZ6IAS","Lee","Harvey",563,78686.04,0,0E-24,"Medium risk"
"CUS8PF2AT4ZVD3L","Christina","Mejia",608,194669.06,0,0E-24,"Medium risk"
"CUSWPTNVQUB5DWK","Philip","Aguilar",360,59234.56,281056.52,4.7448064103118180,"Medium risk"
"CUS8I7ROIFU4QBI","Martin","Watts",839,65060.52,297686.97,4.5755393593534143,"Medium risk"
"CUSQGWRGW4Z159Z","Aaron","Hayden",317,0,0,NULL,"Medium risk"
"CUS4866JQ3I0HGG","Jon","Gaines",327,0,0,NULL,"Medium risk"
"CUSB3WTPZ71ZCJX","Richard","Bradley",445,114069.32,0,0E-24,"Medium risk"
"CUSQERL8NIJHLQP","Ryan","Mccall",664,0,411655.58,NULL,"Medium risk"
"CUSTRGKRKANGUN7","Brittany","Garcia",592,180202.07,63667.23,0.35331020337335747586,"Medium risk"
"CUS8RA5S0VDILQ5","Karen","Gilbert",381,0,270688.74,NULL,"Medium risk"
"CUSOB1EJIF1AOC4","Courtney","Lewis",648,439129.01,0,0E-24,"Medium risk"
"CUST92859TD4VZ2","Ashley","Scott",446,155085.68,313180.77,2.0194048219023188,"Medium risk"
"CUSYVBPKAI8P61L","Brianna","Long",324,245626.06,0,0E-24,"Medium risk"
"CUSTSW9LE36I8ZZ","Christopher","Booth",497,88700.85,0,0E-24,"Medium risk"
"CUSJJGHZCCLIPQP","Ethan","Green",600,0,145193.39,NULL,"Medium risk"
"CUSGK9GVMJFR49L","Danielle","Williams",524,474844.04,0,0E-24,"Medium risk"
"CUSW8TINKD9R8QK","Sarah","Lawrence",355,5706.11,0,0E-20,"Medium risk"
"CUS3ZU7ZN5UGIRK","William","Vance",606,0,182725.91,NULL,"Medium risk"
"CUSP2C377LFWMUJ","Erika","Wright",679,100261.01,154364.86,1.5396300117064450,"Medium risk"
"CUS2RGJI9P4GO7V","Emily","Lindsey",406,169892.33,0,0E-24,"Medium risk"
"CUSFAKS2V6FRSZS","Jason","Kim",646,58575.64,0,0E-24,"Medium risk"
"CUSVOVJW2GJQKIS","Matthew","Farley",316,93263.75,280313.67,3.0056015332859766,"Medium risk"
"CUSPCE3ETB7UZIE","Meghan","Reed",639,67541.37,0,0E-24,"Medium risk"
"CUS2GCAWN3ZFYIJ","Rebecca","Lester",326,8994.38,0,0E-20,"Medium risk"
"CUSFTPOB8F8HO89","Joshua","Munoz",401,174785.58,0,0E-24,"Medium risk"
"CUSZENBXQZMEK4E","Samuel","Ellis",608,346333.41,0,0E-24,"Medium risk"
"CUS0YNPXYG3VZKC","Zachary","Walker",344,0,0,NULL,"Medium risk"
"CUSCSKUMKKCYJKQ","Justin","Burton",574,135264.96,0,0E-24,"Medium risk"
"CUSOGRBVYYMI0V2","Andrea","Johnson",438,131879.52,0,0E-24,"Medium risk"
"CUSZNSHXMQVJBER","Sierra","Riggs",641,245260.61,6726.34,0.02742527632137912403,"Medium risk"
"CUSDDR3BS62IK2D","Gregory","Bowers",423,102124.58,0,0E-24,"Medium risk"
"CUSVVSS9AYLDZ9D","Justin","Williams",674,79362.44,267740.25,3.3736393437500158,"Medium risk"
"CUSOQL7GH4RMFG1","Michael","Wilkins",527,246678.07,0,0E-24,"Medium risk"
"CUSCDZ608I2WALC","Vanessa","Adams",671,0,187334.20,NULL,"Medium risk"
"CUSWN8GEAA21QRC","Erika","Rivas",563,0,90729.19,NULL,"Medium risk"
"CUSTYO80E301RPU","Danielle","Allen",421,432388.30,0,0E-24,"Medium risk"
"CUS0VI4G78MQUAX","Ronald","Barr",372,0,0,NULL,"Medium risk"
"CUSB2B5EF0N5RE1","Diane","Malone",344,177984.78,156122.21,0.87716607004261825084,"Medium risk"
"CUSD3EOIRWN1V2X","Leslie","Wright",632,0,0,NULL,"Medium risk"
"CUS0OK9N7MB739I","Jennifer","Hernandez",482,13723.90,0,0E-24,"Medium risk"
"CUSKAD4M1I6NJIA","Marc","Arnold",572,341434.65,0,0E-24,"Medium risk"
"CUS7ECRWE7NZLKW","Gilbert","Rice",598,0,23391.18,NULL,"Medium risk"
"CUSB0L4KUYIKJH5","Ashley","Mcknight",478,213802.81,272391.78,1.2740327407296471,"Medium risk"
"CUSXVK4N6MY7WE5","Christopher","Parker",457,298064.93,192071.93,0.64439627298656034442,"Medium risk"
"CUSRTKCE5EO405A","Melissa","Miller",530,214227.67,295334.08,1.3785991324089927,"Medium risk"
"CUS4W43RS6RYQ7N","John","Tran",439,25532.76,0,0E-24,"Medium risk"
"CUSGW0ICTX41E53","Jessica","Tucker",507,414494.50,0,0E-24,"Medium risk"
"CUSMIIHD901DWTO","Daniel","Harris",395,221740.54,0,0E-24,"Medium risk"
"CUSCDEE5KTQ6D1I","Richard","Morris",405,0,107263.44,NULL,"Medium risk"
"CUSANA6JYTY9Y4P","Frank","Smith",395,322397.89,28754.16,0.08918842489943094851,"Medium risk"
"CUS8GNYLVAFAJDN","Nicholas","Cox",537,226916.60,0,0E-24,"Medium risk"
"CUS5G01G4G5PP1R","Molly","Barnes",617,536935.26,54292.59,0.10111570992748734736,"Medium risk"
"CUS4EW0VB6XVP5L","Christopher","Sanders",468,31245.49,0,0E-24,"Medium risk"
"CUS9MZNT0Q7H217","Tammy","Hall",479,77718.19,238090.80,3.0635144745393582,"Medium risk"
"CUSZCVCH94NSO3F","Belinda","Mooney",635,0,0,NULL,"Medium risk"
"CUSESQUQCOOZR7X","Jason","Peterson",513,107127.06,0,0E-24,"Medium risk"
"CUSYJAI6TEMWH0Z","Juan","Vargas",331,355801.96,0,0E-24,"Medium risk"
"CUS9DN7XBDBJVAN","Claudia","Romero",582,175717.84,34061.43,0.19384161562650667684,"Medium risk"
"CUSNUY9XWTBZ5DN","Kevin","Smith",484,135067.23,0,0E-24,"Medium risk"
"CUSCBT2KJN61P8V","Rachel","Wilson",508,51868.57,180502.33,3.4799943395393395,"Medium risk"
"CUSC7Z9U12EWQX6","Rachel","Jennings",404,76084.99,0,0E-24,"Medium risk"
"CUSUTW5ZF6NNQ69","Philip","Conrad",333,51810.49,0,0E-24,"Medium risk"
"CUS2BHI15WZ50AR","Karina","Baxter",367,365641.35,0,0E-24,"Medium risk"
"CUSNMNHOVZ3J532","Elizabeth","Fox",501,141630.23,0,0E-24,"Medium risk"
"CUS83W65F3TBA5Z","Christopher","Jimenez",507,265692.89,0,0E-24,"Medium risk"
"CUS94KP2T7X0QOR","Michael","Dorsey",362,362390.98,49864.38,0.13759829231952737897,"Medium risk"
"CUS3PSDNCTKN1EW","Cody","Gardner",440,91071.76,0,0E-24,"Medium risk"
"CUSDIIJJRDUB7NV","Katherine","Mccall",439,273769.33,0,0E-24,"Medium risk"
"CUSIWIMT2X5C6R3","Gregory","Hamilton",501,176296.96,232206.72,1.3171339993610780,"Medium risk"
"CUSO4U8JCD837FD","Patrick","Murphy",472,124560.47,0,0E-24,"Medium risk"
"CUS3IKZQU08CNWE","Kimberly","Kemp",597,141018.50,0,0E-24,"Medium risk"
"CUSL0QRP7USVKYH","Eric","Holt",309,130931.92,283030.25,2.1616596625177420,"Medium risk"
"CUS50BQLQFCR3L9","Terry","Phillips",651,16608.65,257694.21,15.5156626215857400,"Medium risk"
"CUS72KSUQ0R98Y8","Michael","Rodriguez",489,359618.65,258984.66,0.72016470780923069479,"Medium risk"
"CUS27Y6MF7VM41T","Robert","Johnson",539,0,763679.95,NULL,"Medium risk"
"CUSA8R4S8TJ1GXA","Jennifer","Smith",302,0,71856.23,NULL,"Medium risk"
"CUSK6VG1A0HA7X1","Anne","Allen",344,309794.14,0,0E-24,"Medium risk"
"CUSKCB81TUDC8A1","Omar","Baker",315,166149.20,101064.36,0.60827473138600727539,"Medium risk"
"CUSM9MK1OP4VG6T","Jo","Kim",352,296488.70,0,0E-24,"Medium risk"
"CUS9UIU59YIMM9B","Gregory","Guzman",508,130062.63,365373.66,2.8092132228911564,"Medium risk"
"CUSKY2PWKQAF9WV","Penny","Knight",331,249658.20,0,0E-24,"Medium risk"
"CUSJ9B7AIABBUFI","Travis","Myers",486,0,272184.29,NULL,"Medium risk"
"CUS25UUA213WFR3","Aaron","Spears",513,108236.53,0,0E-24,"Medium risk"
"CUSZ5O0EWFFHJKN","Michael","Cox",569,0,0,NULL,"Medium risk"
"CUSLWCINTNDTLW8","Michael","Gonzales",464,0,0,NULL,"Medium risk"
"CUS7EY4EKRNMX9C","Gary","Tucker",449,139434.10,0,0E-24,"Medium risk"
"CUSNMN2W2DJK89S","Mary","Butler",611,65397.19,0,0E-24,"Medium risk"
"CUS1A5ACNLC5HIT","Kara","Hays",355,158464.22,0,0E-24,"Medium risk"
"CUSEQZML0KA8S6X","Sarah","Khan",596,0,271471.58,NULL,"Medium risk"
"CUSMI5O5PV779GS","Daniel","Edwards",656,130990.61,0,0E-24,"Medium risk"
"CUSN8ECR73LZ9C9","Andrew","Mckinney",316,0,2983.02,NULL,"Medium risk"
"CUSD6SZ4XEDS9JU","Michael","Herman",413,0,0,NULL,"Medium risk"
"CUSPLWUORH7IWW3","George","Lopez",556,172987.26,0,0E-24,"Medium risk"
"CUS4CDYKG6UAZKI","Nancy","Marsh",637,0,0,NULL,"Medium risk"
"CUSG0AC6FI6OU0H","Phillip","Stout",656,80313.76,121130.81,1.5082198866047362,"Medium risk"
"CUS1QD8KLPF3NCM","Brian","Rodriguez",605,313392.53,0,0E-24,"Medium risk"
"CUSTCRO2N6K1WCY","Becky","Chambers",575,141195.66,0,0E-24,"Medium risk"
"CUSHQYCWIH5C3P2","Jorge","Massey",521,107002.83,0,0E-24,"Medium risk"
"CUSMJRQ8WUTJ9TW","Kenneth","Padilla",712,14488.15,97607.60,6.7370644285157180,"Medium risk"
"CUSSKIHOHYLM6B2","Brian","Green",368,123476.09,246657.04,1.9976097396670076,"Medium risk"
"CUSRCCEMFQ7TFNK","Virginia","Thompson",612,166228.75,153630.90,0.92421377168510260710,"Medium risk"
"CUSWJD5TMGYKBV1","Sharon","Wood",561,162856.20,0,0E-24,"Medium risk"
"CUSWH37BG08LNVE","Amy","Jackson",440,358654.38,259124.23,0.72249007526410244871,"Medium risk"
"CUSV6LXJRRF8YYA","Eric","Thomas",346,492076.83,280125.66,0.56927220084717258482,"Medium risk"
"CUSGWNHKFI81U08","Amanda","Rivera",496,340230.57,0,0E-24,"Medium risk"
"CUSKKXVJLPHF4G9","Stephanie","Horton",562,0,0,NULL,"Medium risk"
"CUS03VUTV7OWE24","Kayla","Jones",552,306645.82,190987.11,0.62282639300284608478,"Medium risk"
"CUS0K3TMTZ2T6UL","Brian","Hill",308,361621.37,228732.63,0.63251967105815676767,"Medium risk"
"CUSWVNNIZVGCHUZ","Kenneth","Lloyd",623,33350.92,173336.24,5.1973450807354040,"Medium risk"
"CUSNH6W9D6SN65C","Kerry","Smith",543,283609.22,24231.52,0.08543981750663818334,"Medium risk"
"CUS6W55RWYQSP7O","Isaiah","Wilson",377,75562.07,0,0E-24,"Medium risk"
"CUS3SU4K09XBIXO","Kevin","Howard",445,157556.71,0,0E-24,"Medium risk"
"CUS7GNPRIH5JCP2","Jonathan","Gutierrez",503,0,65954.37,NULL,"Medium risk"
"CUS1IMVZG00TVA3","Angela","Choi",566,155258.72,186148.01,1.1989536561939967,"Medium risk"
"CUSJ29IVFZ984YW","Mary","Escobar",638,170238.22,0,0E-24,"Medium risk"
"CUSPD45OH8E6YZG","Ashley","Rogers",550,134537.52,0,0E-24,"Medium risk"
"CUSPXTYPQQ6MR2M","Patrick","Evans",611,58581.25,277656.33,4.7396791635548917,"Medium risk"
"CUSP8NRJOF4N29O","Elizabeth","Nguyen",440,79900.63,0,0E-24,"Medium risk"
"CUSZNC2GSWFSP54","Ashley","Turner",504,271665.90,67407.90,0.24812793950216055824,"Medium risk"
"CUSJ7UL0V0JLP4Q","Scott","Mullen",533,361818.38,0,0E-24,"Medium risk"
"CUSEXV18ZNJFDKX","Brett","Collins",667,419192.75,0,0E-24,"Medium risk"
"CUSXSXQ276JI6J5","Matthew","Reyes",329,303752.18,6081.73,0.02002201268152215401,"Medium risk"
"CUSIDELOZCP8ZQZ","Alison","Anderson",467,108818.92,127711.70,1.1736166835693646,"Medium risk"
"CUSMTEJBJXVHTCD","Matthew","Ferguson",604,64724.33,0,0E-24,"Medium risk"
"CUSMPBLGKAWHIQ9","John","Stephens",733,29083.88,432615.99,14.8747687722545960,"Medium risk"
"CUSQPJWQ6TYE52Z","Thomas","Wilcox",321,142646.27,321192.81,2.2516733876041764,"Medium risk"
"CUSZ8VJ5LVX7DI5","Melissa","Castaneda",554,319195.76,0,0E-24,"Medium risk"
"CUSCG2IHIPC5TXE","Colleen","Merritt",670,275653.27,0,0E-24,"Medium risk"
"CUSQ9NOGF3AHD6Z","Zachary","Moore",641,334247.07,0,0E-24,"Medium risk"
"CUSFHQEPROOBDXM","Brandon","Thomas",325,215890.35,299796.85,1.3886533140550284,"Medium risk"
"CUSQWSXYKUPBIIN","Samantha","Garcia",613,285530.96,110435.85,0.38677364444121926393,"Medium risk"
"CUSOFNNWJHC9CBG","Douglas","Richardson",626,97601.90,103565.91,1.0611054702828531,"Medium risk"
"CUSRE4FKV31IX1O","Dustin","Mendez",334,299775.64,0,0E-24,"Medium risk"
"CUSTU8GCOJCTIDK","Benjamin","Arnold",363,168565.11,0,0E-24,"Medium risk"
"CUSAV9R86UVFISG","Katherine","Spencer",442,0,155066.99,NULL,"Medium risk"
"CUS1L617Z2FLTMZ","Adam","Simpson",740,59365.85,183282.10,3.0873321951930276,"Medium risk"
"CUSCELBBFX7BQWZ","Ivan","Kramer",610,360788.12,256583.28,0.71117441450123135984,"Medium risk"
"CUSUQ86VKZ9KAAA","Alexander","Robinson",440,141199.72,0,0E-24,"Medium risk"
"CUSIXBEOLIU3OBH","Miguel","Washington",418,167048.68,2828.34,0.01693123226115884304,"Medium risk"
"CUSN5EETUYXPOOC","Sylvia","Wilson",473,342782.71,158985.71,0.46380901183726565438,"Medium risk"
"CUSKA7D2RA3FM1C","Meghan","Jacobson",534,135872.81,241107.41,1.7745081595059379,"Medium risk"
"CUS70H44D1K7RFJ","Amber","Reed",504,231463.24,0,0E-24,"Medium risk"
"CUS9ANDGYX533ML","Kristie","Booker",346,119524.39,173497.17,1.4515628985849666,"Medium risk"
"CUSDQBNHDU3RQ5N","Sharon","Allen",452,333282.82,192324.80,0.57706184795243871256,"Medium risk"
"CUSTA7P63XF02HE","Rebecca","Ibarra",614,158154.10,0,0E-24,"Medium risk"
"CUS9E3RPJ4T5GCO","Martin","Gonzalez",494,153606.33,0,0E-24,"Medium risk"
"CUSVR8UOPBTIR16","Kevin","Erickson",541,153473.64,0,0E-24,"Medium risk"
"CUSPP592X570CSK","Melissa","Jordan",415,0,0,NULL,"Medium risk"
"CUSX9E7VVDNUWN6","Robert","Huber",480,0,0,NULL,"Medium risk"
"CUSYDSABHR5UFJS","Melinda","Hawkins",588,0,0,NULL,"Medium risk"
"CUSZ978WMWU0794","Sharon","Jones",445,408568.31,48283.26,0.11817671321596136519,"Medium risk"
"CUS4EP2M05HGFZK","Amanda","Henry",672,0,0,NULL,"Medium risk"
"CUSSBMEVM7FXRQ6","Debra","Green",470,143816.39,196561.96,1.3667563203331693,"Medium risk"
"CUSFBMQ04EWUUNB","William","Gay",435,150035.58,0,0E-24,"Medium risk"
"CUS5QVC7H56E43B","Charles","Hughes",317,0,74042.68,NULL,"Medium risk"
"CUSTNLA772UEKKI","Patrick","Bishop",662,560584.83,41143.03,0.07339304918401020591,"Medium risk"
"CUSD08UN6M7TAPZ","Tasha","Nguyen",668,128245.07,0,0E-24,"Medium risk"
"CUSCCY94FMD89BV","Jillian","Ortiz",429,189756.33,0,0E-24,"Medium risk"
"CUSJHKBSEFMK1D7","Julie","Burton",412,633138.36,0,0E-24,"Medium risk"
"CUS761K1KE9AHIM","Emily","Taylor",488,132979.77,179174.26,1.3473798307817798,"Medium risk"
"CUSUKY1ZTERICTQ","Tina","Lyons",352,147469.80,0,0E-24,"Medium risk"
"CUSLROCHLOB80BE","Jason","Benjamin",485,378335.50,0,0E-24,"Medium risk"
"CUSJCD3YRJX9YSR","Tiffany","Garcia",587,184629.76,0,0E-24,"Medium risk"
"CUS4VWR730F8IPI","Christopher","Wright",510,262745.64,0,0E-24,"Medium risk"
"CUS1HJ2AHT1A52C","Nicholas","Todd",559,0,0,NULL,"Medium risk"
"CUSEDSDXPOKJKKA","Allison","Brown",679,219460.74,0,0E-24,"Medium risk"
"CUS6ISVK2LL9E20","Brian","Ortiz",653,300406.03,0,0E-24,"Medium risk"
"CUSDEONSG74RYBZ","Joy","Smith",362,290542.98,237333.65,0.81686244837166604404,"Medium risk"
"CUSPFJ2618L3WGW","Julie","Martin",411,65657.89,99983.25,1.5227910918246078,"Medium risk"
"CUSD88YUDI2LIYW","Aaron","Stevens",436,355833.34,468418.42,1.3163983453602184,"Medium risk"
"CUS6LT7IS7VYNLV","Johnny","Cannon",365,75272.71,0,0E-24,"Medium risk"
"CUSZD2OYM94HI49","Debbie","Chavez",630,0,0,NULL,"Medium risk"
"CUS2VFN88ZH2YNB","Kristina","Phillips",581,177350.54,347758.51,1.9608539675154076,"Medium risk"
"CUS07JG1GNYAV6K","Stacy","Willis",673,163610.44,0,0E-24,"Medium risk"
"CUS70NS60SLFH3T","Veronica","Davenport",342,181590.68,329626.37,1.8152163426008427,"Medium risk"
"CUSLJPN8AO4B8HY","Tara","Baker",434,447081.58,0,0E-24,"Medium risk"
"CUSV1W88WDQETGI","Maria","Hill",413,119437.74,0,0E-24,"Medium risk"
"CUSKV25WUMCG3BE","Michael","Castillo",581,229513.74,0,0E-24,"Medium risk"
"CUSRGJU85OO7Z54","Karen","Silva",671,0,0,NULL,"Medium risk"
"CUSTVVO8J6NVN1W","Antonio","Jenkins",527,191103.90,0,0E-24,"Medium risk"
"CUSFJKFG3VI7OJ4","Kristin","Parsons",520,105934.19,0,0E-24,"Medium risk"
"CUSZW6GIEENI3UM","Caroline","Wu",445,279273.16,0,0E-24,"Medium risk"
"CUSSFCFWRY2TLRT","Joseph","Newman",561,238446.73,0,0E-24,"Medium risk"
"CUSE8SM2E738KO2","Walter","Porter",546,333348.57,0,0E-24,"Medium risk"
"CUS0CTWPHGCBMPS","Brent","Lindsey",424,393673.54,0,0E-24,"Medium risk"
"CUSMXN2289IZQ6A","Jennifer","Yates",355,0,136853.40,NULL,"Medium risk"
"CUSQ618Q41OPS2R","Janet","Cunningham",660,191196.56,131517.24,0.68786404943687271361,"Medium risk"
"CUS0WESLLT4OPQS","David","Hill",621,586983.10,0,0E-24,"Medium risk"
"CUS5AF0CYWVY73A","Michelle","Diaz",454,253112.35,0,0E-24,"Medium risk"
"CUSTTFEDUH5PNKI","Lisa","Contreras",526,319921.03,326836.34,1.0216156780940596,"Medium risk"
"CUSSYMPKHHAFQSV","Joseph","Estes",613,0,0,NULL,"Medium risk"
"CUSQ73E3QDEKFB8","Rebecca","Reyes",405,0,0,NULL,"Medium risk"
"CUSKB66AVYLAERX","Jeffrey","Bullock",358,0,0,NULL,"Medium risk"
"CUSS01LQ8ZNL1WR","James","Krause",545,298259.83,101778.45,0.34124089053494062543,"Medium risk"
"CUSU7JXGLQRKKH4","Phyllis","Sharp",367,114779.85,261557.16,2.2787724500424073,"Medium risk"
"CUSCPCAR4EYSLNG","Wesley","Erickson",370,115606.30,449410.63,3.8874233497655405,"Medium risk"
"CUSEW8CBN525JN8","Brittney","Foster",406,0,125540.36,NULL,"Medium risk"
"CUSCB0YFVH82SEO","Lisa","Dodson",592,363054.98,0,0E-24,"Medium risk"
"CUS8VXJ6KT2OIPS","Jonathan","Mann",387,171538.88,0,0E-24,"Medium risk"
"CUSGRR4IMVCTJ14","Christian","Perez",460,293203.88,287101.72,0.97918799710290327672,"Medium risk"
"CUSU5K2A50C6F9O","Sarah","Hale",779,29328.54,124989.11,4.2616887850537395,"Medium risk"
"CUS98YZKVSJAZPI","Reginald","Harper",570,180206.88,0,0E-24,"Medium risk"
"CUSIZSXSZTVSQOF","Benjamin","Phillips",622,0,204085.18,NULL,"Medium risk"
"CUS1WAM0AMOQ0EW","Dominique","Garrett",430,563491.89,2936.96,0.00521207146388566480,"Medium risk"
"CUS18YYCZN4VGL7","Brittany","Kelly",661,134574.39,56887.51,0.42272166346063318585,"Medium risk"
"CUSKS0QHEVZSRE9","Timothy","Jackson",424,299174.54,0,0E-24,"Medium risk"
"CUS2MZ8G1GEHYJR","Christie","Gray",544,0,265332.14,NULL,"Medium risk"
"CUS4JDYZT42H4W8","Garrett","Suarez",337,0,0,NULL,"Medium risk"
"CUS1ECLS6D1LN5V","Stephen","Anderson",303,0,0,NULL,"Medium risk"
"CUS4OMR9H1057QO","Stacy","Morton",309,0,0,NULL,"Medium risk"
"CUSWSJY3FQ81H8L","Robert","Campbell",595,48025.31,0,0E-24,"Medium risk"
"CUSM6W0CLEPRN5M","Jon","Richmond",575,50887.69,556505.85,10.9359621157887104,"Medium risk"
"CUSK2XW1288KQE1","Jocelyn","Wilson",595,0,0,NULL,"Medium risk"
"CUSIHWPRS0E60PL","Kevin","Calhoun",446,340400.91,65138.57,0.19135838972933415484,"Medium risk"
"CUS9346LWUSPJB8","Howard","Watkins",300,188646.37,157776.38,0.83636054062423782657,"Medium risk"
"CUS8WHYIY95E2TS","Christina","Contreras",601,186338.15,23233.28,0.12468343170735568642,"Medium risk"
"CUSV0PTX56VE8MZ","Marisa","Alexander",636,175384.72,88313.91,0.50354392332467731510,"Medium risk"
"CUS6T4UO0C2O8UZ","Robert","Pierce",324,75488.35,0,0E-24,"Medium risk"
"CUSDP6942SMZBL0","Pamela","Mendez",400,0,75569.29,NULL,"Medium risk"
"CUSPFTAPSAZQT3C","Susan","Mosley",451,0,0,NULL,"Medium risk"
"CUS7BHO2UZHBC1C","Christopher","Rodriguez",563,224376.48,181484.59,0.80883963417199521091,"Medium risk"
"CUSPHP98Q3YO8PB","Debra","Gonzalez",419,0,0,NULL,"Medium risk"
"CUSIX5JQR2TXMFA","Tom","Sullivan",452,191501.38,0,0E-24,"Medium risk"
"CUS6XHOG9UVIW4W","Virginia","Henderson",407,63553.02,127535.38,2.0067556191664849,"Medium risk"
"CUSQI7K08Q6SXU6","Alexis","Richards",529,158001.55,0,0E-24,"Medium risk"
"CUS3X7OVUU56MQE","Robert","Jones",389,87313.79,234372.51,2.6842553736357109,"Medium risk"
"CUSRAP8LOPJ9JO3","Amanda","Williams",451,163226.51,0,0E-24,"Medium risk"
"CUSE909J51SYBMY","Fernando","Black",453,113945.35,23400.18,0.20536318507073785810,"Medium risk"
"CUSWKDQCDBGC94S","Julie","Jones",375,323622.62,0,0E-24,"Medium risk"
"CUSTX3CU8MYP8FS","Alexis","Taylor",469,0,58843.18,NULL,"Medium risk"
"CUSWOH1SM7822UZ","Marisa","Gaines",434,258643.34,0,0E-24,"Medium risk"
"CUSFVQXDUURIR6K","Aaron","Shepherd",624,342540.42,84825.72,0.24763711097218833328,"Medium risk"
"CUSX24L3NV7IY0K","Andrea","Fisher",314,424864.00,44852.65,0.10556942927619191082,"Medium risk"
"CUSA0SBE0QPBPI8","Jerry","Brown",325,115990.42,45387.51,0.39130395424035881584,"Medium risk"
"CUSWIL075EFH6YK","Samantha","Davis",495,145797.77,0,0E-24,"Medium risk"
"CUS25G4GA22LMIY","John","Wilson",448,312998.67,0,0E-24,"Medium risk"
"CUS4FZ9KWNNOD52","Christopher","Blackwell",394,51304.98,12749.84,0.24851076835036286926,"Medium risk"
"CUS7S2FU1T1LXVT","Kristin","Gray",368,642699.76,0,0E-24,"Medium risk"
"CUSSB8S5RLIUOEM","Douglas","Thompson",603,120865.06,244006.66,2.0188353855117434,"Medium risk"
"CUSDWEOOEMR8WDD","Luis","Welch",525,233091.03,258190.97,1.1076829940645936,"Medium risk"
"CUST898D146LMKK","Marcia","Henry",660,253117.33,139450.43,0.55093197293128842660,"Medium risk"
"CUSHAR6PVXKPTJS","Allison","Crosby",628,157915.97,51449.50,0.32580302042915608852,"Medium risk"
"CUSTUNXZCSTEGZK","Brian","Lewis",630,318495.50,414474.21,1.3013502859538047,"Medium risk"
"CUSY0JK9ST7QOOS","Melanie","Smith",374,80794.54,66401.18,0.82185231823833640244,"Medium risk"
